127.0.0.1 - - [05/Mar/2018:10:43:07 +0530] "GET /jenkins HTTP/1.1" 302 -
127.0.0.1 - - [05/Mar/2018:10:43:27 +0530] "GET /jenkins/ HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:43:35 +0530] "GET /jenkins/static/762d3fb4/css/responsive-grid.css HTTP/1.1" 200 4051
127.0.0.1 - - [05/Mar/2018:10:43:35 +0530] "GET /jenkins/static/762d3fb4/css/color.css HTTP/1.1" 200 763
127.0.0.1 - - [05/Mar/2018:10:43:35 +0530] "GET /jenkins/static/762d3fb4/scripts/prototype.js HTTP/1.1" 200 37879
127.0.0.1 - - [05/Mar/2018:10:43:35 +0530] "GET /jenkins/static/762d3fb4/scripts/behavior.js HTTP/1.1" 200 2360
127.0.0.1 - - [05/Mar/2018:10:43:35 +0530] "GET /jenkins/static/762d3fb4/css/layout-common.css HTTP/1.1" 200 1266
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/css/style.css HTTP/1.1" 200 9451
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 200 3038
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/event/event-min.js HTTP/1.1" 200 5146
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/animation/animation-min.js HTTP/1.1" 200 4877
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/dom/dom-min.js HTTP/1.1" 200 5739
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 200 6974
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 200 7254
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/container/container-min.js HTTP/1.1" 200 19888
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/element/element-min.js HTTP/1.1" 200 2698
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/menu/menu-min.js HTTP/1.1" 200 15901
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/connection/connection-min.js HTTP/1.1" 200 4442
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/button/button-min.js HTTP/1.1" 200 8305
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/sortable.js HTTP/1.1" 200 3999
127.0.0.1 - - [05/Mar/2018:10:43:36 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/datasource/datasource-min.js HTTP/1.1" 200 8248
127.0.0.1 - - [05/Mar/2018:10:43:37 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/storage/storage-min.js HTTP/1.1" 200 4048
127.0.0.1 - - [05/Mar/2018:10:43:37 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/container/assets/container.css HTTP/1.1" 200 2306
127.0.0.1 - - [05/Mar/2018:10:43:37 +0530] "GET /jenkins/static/762d3fb4/scripts/hudson-behavior.js HTTP/1.1" 200 28815
127.0.0.1 - - [05/Mar/2018:10:43:37 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 200 1277
127.0.0.1 - - [05/Mar/2018:10:43:37 +0530] "GET /jenkins/static/762d3fb4/jsbundles/page-init.js HTTP/1.1" 200 9291
127.0.0.1 - - [05/Mar/2018:10:43:37 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 200 16551
127.0.0.1 - - [05/Mar/2018:10:43:37 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 200 810
127.0.0.1 - - [05/Mar/2018:10:43:37 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 200 1301
127.0.0.1 - - [05/Mar/2018:10:43:39 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/breadcrumbs.js HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:43:39 +0530] "GET /jenkins/adjuncts/762d3fb4/org/kohsuke/stapler/bind.js HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:43:39 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/breadcrumbs.css HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:43:40 +0530] "GET /jenkins/static/762d3fb4/images/headshot.png HTTP/1.1" 200 2409
127.0.0.1 - - [05/Mar/2018:10:43:40 +0530] "GET /jenkins/static/762d3fb4/images/title.png HTTP/1.1" 200 2510
127.0.0.1 - - [05/Mar/2018:10:43:40 +0530] "GET /jenkins/static/762d3fb4/images/16x16/help.png HTTP/1.1" 200 763
127.0.0.1 - - [05/Mar/2018:10:43:42 +0530] "GET /jenkins/static/762d3fb4/favicon.ico HTTP/1.1" 200 17542
127.0.0.1 - - [05/Mar/2018:10:43:42 +0530] "GET /jenkins/static/762d3fb4/assets/jquery-detached/jsmodules/jquery2.js HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:43:43 +0530] "GET /jenkins/static/762d3fb4/images/16x16/search.png HTTP/1.1" 200 774
127.0.0.1 - - [05/Mar/2018:10:43:45 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/breadcrumbs.js HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:43:45 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/breadcrumbs.css HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:43:51 +0530] "GET /jenkins/ HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:43:57 +0530] "GET /jenkins/ HTTP/1.1" 503 1629
127.0.0.1 - - [05/Mar/2018:10:44:02 +0530] "GET /jenkins/ HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:44:07 +0530] "GET /jenkins/ HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:44:13 +0530] "GET /jenkins/ HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:44:19 +0530] "GET /jenkins/ HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:44:26 +0530] "GET /jenkins/ HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:44:32 +0530] "GET /jenkins/ HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:44:38 +0530] "GET /jenkins/ HTTP/1.1" 503 1628
127.0.0.1 - - [05/Mar/2018:10:45:11 +0530] "GET /jenkins/ HTTP/1.1" 503 3460
127.0.0.1 - - [05/Mar/2018:10:45:13 +0530] "GET /jenkins/ HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:13 +0530] "GET /jenkins/static/762d3fb4/css/layout-common.css HTTP/1.1" 200 1266
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/behavior.js HTTP/1.1" 200 2360
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/css/style.css HTTP/1.1" 200 9451
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 200 3038
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/css/color.css HTTP/1.1" 200 763
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/css/responsive-grid.css HTTP/1.1" 200 4051
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 200 6974
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/animation/animation-min.js HTTP/1.1" 200 4877
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/event/event-min.js HTTP/1.1" 200 5146
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/connection/connection-min.js HTTP/1.1" 200 4442
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/dom/dom-min.js HTTP/1.1" 200 5739
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/datasource/datasource-min.js HTTP/1.1" 200 8248
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 200 7254
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/container/container-min.js HTTP/1.1" 200 19888
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/storage/storage-min.js HTTP/1.1" 200 4048
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/sortable.js HTTP/1.1" 200 3999
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/container/assets/container.css HTTP/1.1" 200 2306
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/hudson-behavior.js HTTP/1.1" 200 28815
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 200 1277
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 200 810
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 200 1301
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/jsbundles/page-init.js HTTP/1.1" 200 9291
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 200 16551
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/element/element-min.js HTTP/1.1" 200 2698
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/prototype.js HTTP/1.1" 200 37879
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/button/button-min.js HTTP/1.1" 200 8305
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/menu/menu-min.js HTTP/1.1" 200 15901
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/jsbundles/pluginSetupWizard.css HTTP/1.1" 200 3881
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/breadcrumbs.css HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/adjuncts/762d3fb4/org/kohsuke/stapler/bind.js HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/images/headshot.png HTTP/1.1" 200 2409
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/images/title.png HTTP/1.1" 200 2510
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/images/16x16/help.png HTTP/1.1" 200 763
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/breadcrumbs.js HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/static/762d3fb4/jsbundles/pluginSetupWizard.js HTTP/1.1" 200 68880
127.0.0.1 - - [05/Mar/2018:10:45:14 +0530] "GET /jenkins/adjuncts/762d3fb4/org/kohsuke/stapler/bind.js HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:15 +0530] "GET /jenkins/static/762d3fb4/css/icomoon/css/icomoon.css HTTP/1.1" 200 1415
127.0.0.1 - - [05/Mar/2018:10:45:15 +0530] "GET /jenkins/static/762d3fb4/css/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6636
127.0.0.1 - - [05/Mar/2018:10:45:16 +0530] "GET /jenkins/static/762d3fb4/assets/jquery-detached/jsmodules/jquery2.js HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:16 +0530] "GET /jenkins/static/762d3fb4/css/google-fonts/roboto/css/roboto.css HTTP/1.1" 200 515
127.0.0.1 - - [05/Mar/2018:10:45:16 +0530] "GET /jenkins/static/762d3fb4/images/16x16/search.png HTTP/1.1" 200 774
127.0.0.1 - - [05/Mar/2018:10:45:17 +0530] "GET /jenkins/ HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:17 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/breadcrumbs.js HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:17 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/breadcrumbs.css HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:17 +0530] "GET /jenkins/static/762d3fb4/assets/bootstrap/jsmodules/bootstrap3.js HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:17 +0530] "GET /jenkins/static/762d3fb4/assets/handlebars/jsmodules/handlebars3.js HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:17 +0530] "GET /jenkins/static/762d3fb4/assets/bootstrap/jsmodules/bootstrap3/style.css HTTP/1.1" 503 1785
127.0.0.1 - - [05/Mar/2018:10:45:23 +0530] "GET /jenkins/ HTTP/1.1" 503 1784
127.0.0.1 - - [05/Mar/2018:10:45:38 +0530] "GET /jenkins/ HTTP/1.1" 200 4765
127.0.0.1 - - [05/Mar/2018:10:45:40 +0530] "GET /jenkins/ HTTP/1.1" 200 4764
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/adjuncts/762d3fb4/org/kohsuke/stapler/bind.js HTTP/1.1" 200 936
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/adjuncts/762d3fb4/jenkins/management/AdministrativeMonitorsDecorator/resources.css HTTP/1.1" 200 645
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/breadcrumbs.css HTTP/1.1" 200 717
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/adjuncts/762d3fb4/jenkins/management/AdministrativeMonitorsDecorator/resources.js HTTP/1.1" 200 376
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/breadcrumbs.js HTTP/1.1" 200 3019
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/cookie/cookie-min.js HTTP/1.1" 200 1430
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/24x24/new-package.png HTTP/1.1" 200 922
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/24x24/fingerprint.png HTTP/1.1" 200 739
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/24x24/search.png HTTP/1.1" 200 1309
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/24x24/notepad.png HTTP/1.1" 200 955
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/24x24/gear2.png HTTP/1.1" 200 1460
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/24x24/user.png HTTP/1.1" 200 1242
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/16x16/computer.png HTTP/1.1" 200 625
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/16x16/notepad.png HTTP/1.1" 200 383
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/16x16/computer-x.png HTTP/1.1" 200 713
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/16x16/health-00to19.png HTTP/1.1" 200 643
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/24x24/clock.png HTTP/1.1" 200 1528
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/32x32/blue.png HTTP/1.1" 200 1656
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/32x32/health-00to19.png HTTP/1.1" 200 1937
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/16x16/collapse.png HTTP/1.1" 200 168
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/32x32/red.png HTTP/1.1" 200 1527
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/32x32/health-80plus.png HTTP/1.1" 200 1270
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/16x16/health-80plus.png HTTP/1.1" 200 481
127.0.0.1 - - [05/Mar/2018:10:45:41 +0530] "GET /jenkins/static/762d3fb4/images/atom.gif HTTP/1.1" 200 644
127.0.0.1 - - [05/Mar/2018:10:45:42 +0530] "GET /jenkins/static/762d3fb4/plugin/cloudbees-folder/images/24x24/folder.png HTTP/1.1" 200 1007
127.0.0.1 - - [05/Mar/2018:10:45:43 +0530] "GET /jenkins/static/762d3fb4/plugin/credentials/images/24x24/credentials.png HTTP/1.1" 200 1572
127.0.0.1 - - [05/Mar/2018:10:45:44 +0530] "GET /jenkins/static/762d3fb4/assets/jquery-detached/jsmodules/jquery2.js HTTP/1.1" 200 39262
127.0.0.1 - - [05/Mar/2018:10:45:45 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/menu_right_arrow2.png HTTP/1.1" 200 2764
127.0.0.1 - - [05/Mar/2018:10:45:45 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/layout/menu_down_arrow.png HTTP/1.1" 200 2767
127.0.0.1 - - [05/Mar/2018:10:45:50 +0530] "POST /jenkins/ajaxBuildQueue HTTP/1.1" 200 315
127.0.0.1 - - [05/Mar/2018:10:45:50 +0530] "POST /jenkins/ajaxExecutors HTTP/1.1" 200 514
127.0.0.1 - - [05/Mar/2018:10:45:55 +0530] "POST /jenkins/ajaxBuildQueue HTTP/1.1" 200 315
127.0.0.1 - - [05/Mar/2018:10:45:55 +0530] "POST /jenkins/ajaxExecutors HTTP/1.1" 200 514
127.0.0.1 - - [05/Mar/2018:10:45:59 +0530] "POST /jenkins/ajaxBuildQueue HTTP/1.1" 200 315
127.0.0.1 - - [05/Mar/2018:10:45:59 +0530] "POST /jenkins/ajaxExecutors HTTP/1.1" 200 514
127.0.0.1 - - [05/Mar/2018:10:46:04 +0530] "POST /jenkins/ajaxBuildQueue HTTP/1.1" 200 315
127.0.0.1 - - [05/Mar/2018:10:46:04 +0530] "POST /jenkins/ajaxExecutors HTTP/1.1" 200 514
127.0.0.1 - - [05/Mar/2018:10:46:09 +0530] "POST /jenkins/ajaxBuildQueue HTTP/1.1" 200 315
127.0.0.1 - - [05/Mar/2018:10:46:09 +0530] "POST /jenkins/ajaxExecutors HTTP/1.1" 200 514
127.0.0.1 - - [05/Mar/2018:10:46:14 +0530] "GET /jenkins/job/simple/ HTTP/1.1" 200 5824
127.0.0.1 - - [05/Mar/2018:10:46:15 +0530] "GET /jenkins/static/762d3fb4/images/24x24/up.png HTTP/1.1" 200 769
127.0.0.1 - - [05/Mar/2018:10:46:15 +0530] "GET /jenkins/static/762d3fb4/images/24x24/edit-delete.png HTTP/1.1" 200 1236
127.0.0.1 - - [05/Mar/2018:10:46:15 +0530] "GET /jenkins/static/762d3fb4/images/16x16/aborted.png HTTP/1.1" 200 572
127.0.0.1 - - [05/Mar/2018:10:46:15 +0530] "GET /jenkins/static/762d3fb4/plugin/cloudbees-folder/images/48x48/folder.png HTTP/1.1" 200 1873
127.0.0.1 - - [05/Mar/2018:10:46:15 +0530] "GET /jenkins/static/762d3fb4/images/48x48/notepad.png HTTP/1.1" 200 2282
127.0.0.1 - - [05/Mar/2018:10:46:15 +0530] "GET /jenkins/static/762d3fb4/images/16x16/blue.png HTTP/1.1" 200 656
127.0.0.1 - - [05/Mar/2018:10:46:15 +0530] "GET /jenkins/static/762d3fb4/images/16x16/red.png HTTP/1.1" 200 639
127.0.0.1 - - [05/Mar/2018:10:46:16 +0530] "GET /jenkins/static/762d3fb4/images/16x16/go_up.png HTTP/1.1" 200 192
127.0.0.1 - - [05/Mar/2018:10:46:16 +0530] "GET /jenkins/static/762d3fb4/images/16x16/go_top.png HTTP/1.1" 200 211
127.0.0.1 - - [05/Mar/2018:10:46:16 +0530] "GET /jenkins/static/762d3fb4/images/16x16/go_down.png HTTP/1.1" 200 193
127.0.0.1 - - [05/Mar/2018:10:46:21 +0530] "POST /jenkins/job/simple/buildHistory/ajax HTTP/1.1" 200 51
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/textarea/textarea.css HTTP/1.1" 200 99
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/textarea/textarea.js HTTP/1.1" 200 1134
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/dragdrop/dragdrop.js HTTP/1.1" 200 1243
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/advanced/advanced.js HTTP/1.1" 200 527
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/hetero-list/hetero-list.js HTTP/1.1" 200 2032
